Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Bwd IAT Total,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Idle Mean,Label
51.179.59.198-192.168.1.6-10684-31794-6,51.179.59.198,10684,192.168.1.6,31794,6,07/07/2026 09:18:42,430607.3648129016,59,76,45289.40387375528,50558.88588381773,1151.425522214117,307.04680592376457,767.6170148094114,997.872747706929,199.57454954138578,665.248498471286,222588.59831442733,313.5106619893911,3213.487797111206,1285.3951188444826,258364.41888774093,8612.147296258032,387546.62833161146,344485.8918503213,1,0,0,0,1180,1520,137.01577079536352,176.49489119402756,199.57454954138578,1151.425522214117,709.9873315375779,51.18425816906273,0,1,1,17,135,0,1.2881355932203389,709.9873315375779,767.6170148094114,665.248498471286,59,45289.40387375528,76,50558.88588381773,65535,29200,57,20,43060.736481290165,86121.47296258033,Infiltration
51.179.59.198-172.16.0.1-49537-397-6,51.179.59.198,49537,172.16.0.1,397,6,07/07/2026 09:18:42,2122.7625566315246,1,1,55.443880621983986,37.45804373251682,83.16582093297598,22.177552248793596,55.443880621983986,56.187065598775234,11.237413119755045,37.45804373251682,43764.633055296064,942.1684934812829,2122.7625566315246,849.1050226526099,1273.6575339789147,42.455251132630494,1910.4863009683722,1698.2100453052199,0,0,0,0,20,20,471.08424674064145,471.08424674064145,11.237413119755045,83.16582093297598,46.4509621772504,8.992918444733583,0,1,1,0,0,0,1.0,46.4509621772504,55.443880621983986,37.45804373251682,1,55.443880621983986,1,37.45804373251682,8192,0,0,20,212.27625566315248,424.55251132630497,PortScan
192.168.1.11-120.64.168.128-51984-443-6,192.168.1.11,51984,120.64.168.128,443,6,07/07/2026 09:18:42,33472.865517153215,16,18,3508.177543217202,12776.07123824656,328.8916446766127,87.70443858043006,219.26109645107513,1064.6726031872136,212.9345206374427,709.7817354581423,486491.0287743031,1015.7481134256838,1014.329258095552,405.7317032382208,20083.71931029193,669.4573103430644,30125.578965437893,26778.292413722575,1,0,0,0,320,360,477.99911220032175,537.749001225362,87.70443858043006,1064.6726031872136,478.9484935724636,245.2603195035336,1,1,0,3,33,0,1.125,478.9484935724636,219.26109645107513,709.7817354581423,16,3508.177543217202,18,12776.07123824656,29200,0,14,20,3347.286551715322,6694.573103430644,BENIGN
192.168.1.17-71.246.97.21-49384-22-6,192.168.1.17,49384,71.246.97.21,22,6,07/07/2026 09:18:43,917666.8880208854,14,17,5464.921415794553,13954.882961001958,585.5272945494164,156.14061187984439,390.3515296996109,1231.3132024413494,246.26264048826985,820.8754682942329,21162.15004627532,33.781321310238305,30588.89626736285,12235.55850694514,550600.1328125312,18353.337760417708,825900.1992187969,734133.5104167084,1,0,0,0,280,340,15.256080591720524,18.52524071851778,156.14061187984439,1231.3132024413494,626.4453024773068,215.26196929731097,1,1,0,2,30,0,1.2142857142857142,626.4453024773068,390.3515296996109,820.8754682942329,14,5464.921415794553,17,13954.882961001958,29200,29200,12,20,91766.68880208855,183533.3776041771,BENIGN
179.32.152.109-192.168.1.5-28684-80-6,179.32.152.109,28684,192.168.1.5,80,6,07/07/2026 09:18:43,16755.740588265384,236,1,235380.8438318954,12.554071660282597,1496.0646853722167,398.9505827659245,997.3764569148111,18.831107490423896,3.766221498084779,12.554071660282597,14048522.454949543,14144.406136603666,70.99890079773468,28.399560319093872,10053.44435295923,335.1148117653077,15080.166529438846,13404.592470612308,0,0,0,0,4720,20,14084.725098052595,59.68103855107032,3.766221498084779,1496.0646853722167,993.2210882006569,492.41119262726426,0,212,0,0,1,0,0.00423728813559322,993.2210882006569,997.3764569148111,12.554071660282597,236,235380.8438318954,1,12.554071660282597,65535,8192,234,20,1675.5740588265385,3351.148117653077,DDoS
192.168.1.54-63.107.25.92-39333-443-6,192.168.1.54,39333,63.107.25.92,443,6,07/07/2026 09:18:44,61516.51731885345,13,13,4775.2302407934685,6872.143158284418,550.9881047069387,146.93016125518366,367.32540313795914,792.9395951866636,158.5879190373327,528.6263967911091,189337.334210697,422.65071452657764,2460.660692754138,984.2642771016552,36909.91039131207,1230.3303463770692,55364.86558696811,49213.213855082766,1,0,0,0,260,260,211.32535726328882,211.32535726328882,146.93016125518366,792.9395951866636,447.97589996453405,80.65049682657497,1,1,0,1,25,0,1.0,447.97589996453405,367.32540313795914,528.6263967911091,13,4775.2302407934685,13,6872.143158284418,8192,8192,11,20,6151.651731885346,12303.303463770691,BENIGN
48.17.24.56-192.168.1.5-23407-80-6,48.17.24.56,23407,192.168.1.5,80,6,07/07/2026 09:18:44,11363.534724118817,336,3,348500.6779469939,51.368031843098485,1555.8065979776516,414.8817594607071,1037.2043986517676,25.684015921549243,5.136803184309849,17.12267728103283,30672854.392660417,29832.26682807428,33.61992521928644,13.447970087714578,6818.12083447129,227.27069448237634,10227.181251706936,9090.827779295054,1,0,0,0,6720,60,29568.26446676389,264.00236131039185,5.136803184309849,1555.8065979776516,1028.17712678123,510.0408606853674,0,302,0,1,0,0,0.008928571428571428,1028.17712678123,1037.2043986517676,17.12267728103283,336,348500.6779469939,3,51.368031843098485,29200,8192,334,20,1136.3534724118817,2272.7069448237635,DDoS
63.107.25.92-192.168.1.5-44792-80-6,63.107.25.92,44792,192.168.1.5,80,6,07/07/2026 09:18:44,3167.1954733793445,284,0,290615.2365660048,0.0,1534.9396297500255,409.3172346000068,1023.293086500017,51.58954058124284,10.317908116248567,34.39302705416189,91757909.80021931,89669.23651762382,11.191503439502984,4.476601375801194,1900.3172840276065,63.34390946758689,2850.4759260414103,2533.756378703476,0,0,0,0,5680,0,89669.23651762382,0.0,10.317908116248567,1534.9396297500255,1023.2930865000169,494.4500297229276,0,255,1,0,3,0,0.0,1023.2930865000169,1023.293086500017,34.39302705416189,284,290615.2365660048,0,0.0,65535,8192,282,20,316.7195473379345,633.439094675869,DDoS
192.168.1.70-104.151.221.242-55438-8080-6,192.168.1.70,55438,104.151.221.242,8080,6,07/07/2026 09:18:45,246179.27587504624,18,15,4029.343880584961,10653.891234919689,335.7786567154134,89.54097512411025,223.8524378102756,1065.3891234919688,213.07782469839375,710.2594156613126,59644.48089024948,134.04865166940326,7693.102371095195,3077.2409484380782,147707.56552502775,4923.585517500925,221561.34828754162,196943.420700037,0,0,0,0,360,300,73.11744636512904,60.93120530427421,89.54097512411025,1065.3891234919688,444.94651865165605,243.20348892551849,1,1,0,0,32,0,0.8333333333333334,444.94651865165605,223.8524378102756,710.2594156613126,18,4029.343880584961,15,10653.891234919689,29200,8192,16,20,24617.927587504626,49235.85517500925,BENIGN
192.168.1.52-107.201.150.110-51317-53-17,192.168.1.52,51317,107.201.150.110,53,17,07/07/2026 09:18:45,150862.00421991962,14,21,2326.9960928371834,10522.944519943283,249.3210099468411,66.48560265249095,166.2140066312274,751.638894281663,150.3277788563326,501.09259618777537,85176.78576010712,232.00009956767266,4437.117771174107,1774.8471084696428,90517.20253195177,3017.2400843983924,135775.80379792766,120689.6033759357,1,0,0,0,280,420,92.80003982706906,139.2000597406036,66.48560265249095,751.638894281663,367.14116036515617,167.439294778274,1,0,0,1,0,0,1.5,367.14116036515617,166.2140066312274,501.09259618777537,14,2326.9960928371834,21,10522.944519943283,65535,0,12,20,15086.200421991962,30172.400843983924,BENIGN
75.140.127.24-172.16.0.1-53719-356-6,75.140.127.24,53719,172.16.0.1,356,6,07/07/2026 09:18:46,866.50569848798,2,0,78.51059904098882,0.0,58.88294928074161,15.702119808197764,39.25529952049441,17.480265194938305,3.4960530389876614,11.653510129958871,90605.98121626537,2308.121000808102,866.50569848798,346.602279395192,519.903419092788,17.3301139697596,779.855128639182,693.204558790384,0,0,0,0,40,0,2308.121000808102,0.0,3.4960530389876614,58.88294928074161,39.25529952049441,13.80089469526777,0,2,0,0,0,0,0.0,39.25529952049441,39.25529952049441,11.653510129958871,2,78.51059904098882,0,0.0,65535,8192,0,20,86.650569848798,173.301139697596,PortScan
192.168.1.30-183.60.184.167-47654-80-6,192.168.1.30,47654,183.60.184.167,80,6,07/07/2026 09:18:46,191029.48559642446,13,20,3713.7620319309326,15631.043634178666,428.5110036843384,114.26960098249025,285.6740024562256,1172.3282725633999,234.46565451267998,781.5521817089333,101266.0721234318,172.74820113224274,5969.6714248882645,2387.8685699553057,114617.69135785468,3820.589711928489,171926.537036782,152823.58847713956,1,0,0,0,260,400,68.05232165815623,104.69587947408651,114.26960098249025,1172.3282725633999,586.2062323063515,247.93908962635385,1,1,0,2,32,0,1.5384615384615385,586.2062323063515,285.6740024562256,781.5521817089333,13,3713.7620319309326,20,15631.043634178666,65535,0,11,20,19102.948559642446,38205.89711928489,BENIGN
192.168.1.73-51.196.118.138-32889-443-6,192.168.1.73,32889,51.196.118.138,443,6,07/07/2026 09:18:46,217043.9347468486,14,13,4889.922288663374,7496.6549019301165,523.920245213933,139.71206539038212,349.2801634759553,864.998642530398,172.9997285060796,576.665761686932,57069.44635444755,124.39877682595335,8347.843644109562,3339.1374576438247,130226.36084810915,4340.878694936972,195339.54127216374,173635.1477974789,1,0,0,0,280,260,64.50306946530914,59.8957073606442,139.71206539038212,864.998642530398,458.76211817012927,113.69279910548835,1,1,0,1,26,0,0.9285714285714286,458.76211817012927,349.2801634759553,576.665761686932,14,4889.922288663374,13,7496.6549019301165,65535,0,12,20,21704.39347468486,43408.78694936972,BENIGN
192.168.1.39-123.225.197.199-53212-443-6,192.168.1.39,53212,123.225.197.199,443,6,07/07/2026 09:18:47,38194.293849076006,18,14,4769.121057929828,5680.186358186527,397.42675482748564,105.98046795399617,264.9511698849904,608.5913955199851,121.718279103997,405.72759701332336,273582.9455940876,837.8214852314684,1232.073995131484,492.8295980525936,22916.5763094456,763.8858769815201,34374.86446416841,30555.435079260806,0,0,0,0,360,280,471.274585442701,366.54689978876746,105.98046795399617,608.5913955199851,326.5408567536361,70.38821356416648,1,1,0,0,31,0,0.7777777777777778,326.5408567536361,264.9511698849904,405.72759701332336,18,4769.121057929828,14,5680.186358186527,8192,8192,16,20,3819.4293849076007,7638.858769815201,BENIGN
192.168.1.40-54.68.211.9-56838-53-17,192.168.1.40,56838,54.68.211.9,53,17,07/07/2026 09:18:47,142430.57512491097,16,17,6895.495658180154,11326.174941925603,646.4527179543895,172.38739145450387,430.96847863625965,999.3683772287297,199.87367544574593,666.2455848191531,127933.70092148708,231.69182579694808,4450.955472653468,1780.3821890613872,85458.34507494658,2848.6115024982196,128187.51761241988,113944.46009992878,1,0,0,0,320,340,112.33543068942937,119.35639510751871,172.38739145450387,999.3683772287297,552.1718363668411,117.63855309144674,1,0,0,1,0,0,1.0625,552.1718363668411,430.96847863625965,666.2455848191531,16,6895.495658180154,17,11326.174941925603,29200,8192,14,20,14243.057512491097,28486.115024982195,BENIGN
204.97.29.76-192.168.1.6-42317-22-6,204.97.29.76,42317,192.168.1.6,22,6,07/07/2026 09:18:48,55588.867137326124,17,47,2092.107047052376,4155.603543463199,184.59768062226848,49.226048165938266,123.06512041484565,132.62564500414464,26.525129000828926,88.41709666942975,112391.39979379864,1151.3096649711372,882.362970433748,352.9451881734992,33353.320282395674,1111.7773427465224,50029.980423593515,44471.0937098609,1,0,0,0,340,940,305.8166297579583,845.4930352131789,26.525129000828926,184.59768062226848,97.62047797680586,17.32401187270795,0,1,1,10,64,0,2.764705882352941,97.62047797680586,123.06512041484565,88.41709666942975,17,2092.107047052376,47,4155.603543463199,29200,29200,15,20,5558.886713732612,11117.773427465225,BruteForce
192.168.1.61-95.205.87.27-59837-80-6,192.168.1.61,59837,95.205.87.27,80,6,07/07/2026 09:18:48,210761.24366518605,11,14,3333.815262973638,5434.796111536063,454.6111722236779,121.2296459263141,303.07411481578526,582.2995833788639,116.45991667577277,388.19972225257595,41604.47728444543,118.61763370363688,8781.718486049418,3512.6873944197673,126456.74619911163,4215.224873303721,189685.11929866744,168608.99493214884,1,0,0,0,220,280,52.19175882960023,66.42587487403665,116.45991667577277,582.2995833788639,350.744454980388,42.562803718395344,1,1,0,3,24,0,1.2727272727272727,350.744454980388,303.07411481578526,388.19972225257595,11,3333.815262973638,14,5434.796111536063,29200,29200,9,20,21076.124366518605,42152.24873303721,BENIGN
134.100.54.172-192.168.1.5-1672-80-6,134.100.54.172,1672,192.168.1.5,80,6,07/07/2026 09:18:48,14469.272972308714,426,2,462060.52643791336,61.75101112508852,1626.97368464054,433.85964923747736,1084.6491230936933,46.313258343816386,9.262651668763278,30.87550556254426,31938182.266202856,29579.924355501906,33.88588518105085,13.554354072420342,8681.563783385229,289.3854594461743,13022.345675077842,11575.418377846972,1,0,0,0,8520,40,29441.700409915447,138.22394558645752,9.262651668763278,1626.97368464054,1079.7249473108375,526.8868087655745,0,383,2,1,4,0,0.004694835680751174,1079.7249473108375,1084.6491230936933,30.87550556254426,426,462060.52643791336,2,61.75101112508852,29200,0,424,20,1446.9272972308715,2893.854594461743,DDoS
192.168.1.19-202.223.94.42-33751-22-6,192.168.1.19,33751,202.223.94.42,22,6,07/07/2026 09:18:49,606094.4000884321,17,17,6526.275437602009,10245.61411438691,575.8478327295891,153.55942206122376,383.89855515305936,904.0247747988451,180.804954959769,602.68318319923,27672.074761855278,56.09687203023032,18366.49697237673,7346.598788950693,363656.64005305927,12121.888001768642,545484.9600795889,484875.5200707457,1,0,0,0,340,340,28.04843601511516,28.04843601511516,153.55942206122376,904.0247747988451,493.29086917614467,109.39231402308533,1,1,0,3,33,0,1.0,493.29086917614467,383.89855515305936,602.68318319923,17,6526.275437602009,17,10245.61411438691,29200,0,15,20,60609.440008843216,121218.88001768643,BENIGN
192.168.1.24-41.204.207.41-42289-8080-6,192.168.1.24,42289,41.204.207.41,8080,6,07/07/2026 09:18:49,488690.0622453985,15,18,4517.129077778291,16398.57085559543,451.71290777782906,120.45677540742109,301.1419385185527,1366.5475712996192,273.30951425992384,911.0317141997461,42799.519673618364,67.52746280203435,15271.564445168704,6108.625778067482,293214.0373472391,9773.80124490797,439821.0560208587,390952.04979631887,1,0,0,0,300,360,30.694301273651977,36.83316152838238,120.45677540742109,1366.5475712996192,633.8090888901127,304.9448878405967,1,1,0,1,32,0,1.2,633.8090888901127,301.1419385185527,911.0317141997461,15,4517.129077778291,18,16398.57085559543,29200,29200,13,20,48869.00622453986,97738.01244907972,BENIGN
63.107.25.92-172.16.0.1-41438-1018-6,63.107.25.92,41438,172.16.0.1,1018,6,07/07/2026 09:18:50,1285.7751972679655,3,0,44.0147576625922,0.0,22.0073788312961,5.8686343550122935,14.671585887530734,83.03411192881309,16.606822385762616,55.35607461920873,34232.07863716412,2333.22279538013,642.8875986339827,257.15503945359313,771.4651183607792,25.71550394535931,1157.197677541169,1028.6201578143725,0,0,0,0,60,0,2333.22279538013,0.0,5.8686343550122935,83.03411192881309,14.671585887530734,20.342244365838997,0,3,0,0,0,0,0.0,14.671585887530734,14.671585887530734,55.35607461920873,3,44.0147576625922,0,0.0,29200,29200,1,20,128.57751972679657,257.15503945359313,PortScan
110.72.58.36-192.168.1.5-14073-80-6,110.72.58.36,14073,192.168.1.5,80,6,07/07/2026 09:18:50,8994.948573139734,104,3,60870.659595067584,115.64286020429299,877.9422056980902,234.11792151949072,585.2948037987268,57.82143010214649,11.564286020429298,38.547620068097665,6780061.270987822,11895.56550879213,84.85800540697862,33.94320216279145,5396.969143883841,179.8989714627947,8095.453715825761,7195.958858511788,1,0,0,0,2080,60,11562.044980508237,333.52052828389145,11.564286020429298,877.9422056980902,569.9654435072138,273.37359186531455,0,93,1,1,3,0,0.028846153846153848,569.9654435072138,585.2948037987268,38.547620068097665,104,60870.659595067584,3,115.64286020429299,65535,8192,102,20,899.4948573139735,1798.989714627947,DDoS
192.168.1.35-187.59.181.18-38474-443-6,192.168.1.35,38474,187.59.181.18,443,6,07/07/2026 09:18:50,260056.41368796726,17,11,3590.4347948461145,11173.056681664693,316.8030701334807,84.48081870226152,211.20204675565378,1523.598638408822,304.71972768176437,1015.7324256058812,56770.34173910055,107.66894614487853,9631.719025480268,3852.6876101921075,156033.84821278034,5201.128273759346,234050.77231917053,208045.13095037383,0,0,0,0,340,220,65.37043158796196,42.298514556916565,84.48081870226152,1523.598638408822,527.2675527325289,402.2651894251137,1,1,0,0,27,0,0.6470588235294118,527.2675527325289,211.20204675565378,1015.7324256058812,17,3590.4347948461145,11,11173.056681664693,8192,8192,15,20,26005.64136879673,52011.28273759346,BENIGN
192.168.1.43-177.202.69.197-38478-53-17,192.168.1.43,38478,177.202.69.197,53,17,07/07/2026 09:18:51,128043.97441815234,20,13,4478.256797798217,7591.909919747687,335.8692598348663,89.56513595596435,223.91283988991086,875.9896061247332,175.1979212249466,583.9930707498221,94265.79245446132,257.72395889737163,4001.3742005672607,1600.5496802269045,76826.3846508914,2560.8794883630467,115239.5769763371,102435.17953452189,1,0,0,0,400,260,156.19633872567977,101.52762017169185,89.56513595596435,875.9896061247332,365.76262780442136,180.04011542995562,1,0,0,2,0,0,0.65,365.76262780442136,223.91283988991086,583.9930707498221,20,4478.256797798217,13,7591.909919747687,8192,0,18,20,12804.397441815236,25608.79488363047,BENIGN
192.168.1.41-95.205.87.27-39190-80-6,192.168.1.41,39190,95.205.87.27,80,6,07/07/2026 09:18:51,328675.7790347632,13,12,4774.618215135464,7385.09394547371,550.9174863617843,146.91132969647583,367.2783242411896,923.1367431842137,184.62734863684275,615.4244954561425,36996.07009776973,76.06279986136676,13694.824126448468,5477.929650579387,197205.46742085792,6573.515580695264,295808.2011312869,262940.6232278106,1,0,0,0,260,240,39.55265592791071,36.51014393345604,146.91132969647583,923.1367431842137,486.388486424367,124.07308560747646,1,1,0,1,24,0,0.9230769230769231,486.388486424367,367.2783242411896,615.4244954561425,13,4774.618215135464,12,7385.09394547371,65535,0,11,20,32867.577903476325,65735.15580695265,BENIGN
192.168.1.32-10.0.0.10-41346-80-6,192.168.1.32,41346,10.0.0.10,80,6,07/07/2026 09:18:52,502975.6844147963,14,21,4994.563738874367,18326.81379917828,535.1318291651107,142.70182111069622,356.7545527767405,1309.0581285127341,261.81162570254685,872.7054190084895,46366.80909373715,69.58586882926936,14793.402482788126,5917.3609931152505,301785.4106488778,10059.513688295927,452678.11597331666,402380.5475318371,1,0,0,0,280,420,27.834347531707746,41.75152129756162,142.70182111069622,1309.0581285127341,666.3250725157899,257.97543311587447,1,1,0,2,34,0,1.5,666.3250725157899,356.7545527767405,872.7054190084895,14,4994.563738874367,21,18326.81379917828,29200,29200,12,20,50297.568441479634,100595.13688295927,BENIGN
110.72.58.36-192.168.1.5-55513-80-6,110.72.58.36,55513,192.168.1.5,80,6,07/07/2026 09:18:52,6380.52119348689,228,1,74721.93992493136,54.81061892449542,491.5917100324432,131.0911226753182,327.72780668829546,82.21592838674313,16.443185677348627,54.81061892449542,11719536.425987657,35890.48497068839,27.984742076696886,11.193896830678755,3828.312716092134,127.61042386973782,5742.469074138201,5104.416954789513,1,0,0,0,4560,20,35733.75796208277,156.72700860562617,16.443185677348627,491.5917100324432,326.53602857578977,136.45859388190001,0,205,2,1,0,0,0.0043859649122807015,326.53602857578977,327.72780668829546,54.81061892449542,228,74721.93992493136,1,54.81061892449542,8192,29200,226,20,638.0521193486891,1276.1042386973782,DDoS
192.168.1.27-108.189.240.175-54226-80-6,192.168.1.27,54226,108.189.240.175,80,6,07/07/2026 09:18:52,1333443.0423694167,15,16,6695.614433810774,10232.365935936994,669.5614433810774,178.54971823495399,446.37429558738495,959.2843064940932,191.85686129881864,639.5228709960621,12694.940715029092,23.24808710607961,44448.10141231389,17779.240564925556,800065.82542165,26668.860847388336,1200098.738132475,1066754.4338955334,0,0,0,0,300,320,11.249074406167553,11.999012699912056,178.54971823495399,959.2843064940932,546.0638828950894,96.57428770433859,1,1,0,0,30,0,1.0666666666666667,546.0638828950894,446.37429558738495,639.5228709960621,15,6695.614433810774,16,10232.365935936994,29200,29200,13,20,133344.30423694168,266688.60847388336,BENIGN
192.168.1.53-128.164.68.207-42764-8080-6,192.168.1.53,42764,128.164.68.207,8080,6,07/07/2026 09:18:53,865990.3297016423,18,20,6604.25513889192,14359.426139696332,550.35459490766,146.76122530870936,366.90306327177336,1076.9569604772248,215.39139209544496,717.9713069848166,24207.754474360958,43.880397617248285,23405.14404599033,9362.057618396133,519594.19782098534,17319.806594032845,779391.2967314781,692792.2637613139,1,0,0,0,360,400,20.785451502907083,23.0949461143412,146.76122530870936,1076.9569604772248,551.6758231207434,175.5341218565216,1,1,0,3,37,0,1.1111111111111112,551.6758231207434,366.90306327177336,717.9713069848166,18,6604.25513889192,20,14359.426139696332,8192,29200,16,20,86599.03297016423,173198.06594032847,BENIGN
192.168.1.40-134.100.54.172-59293-53-17,192.168.1.40,59293,134.100.54.172,53,17,07/07/2026 09:18:53,936750.9359450164,13,16,3414.098968342874,16038.071221138238,393.9344963472547,105.04919902593458,262.62299756483645,1503.56917698171,300.71383539634195,1002.3794513211399,20765.5732629264,30.9580688817184,33455.39056946487,13382.156227785948,562050.5615670099,18735.01871890033,843075.8423505148,749400.7487560132,1,0,0,0,260,320,13.87775501594273,17.08031386577567,105.04919902593458,1503.56917698171,670.7644892924521,369.87822687815174,1,0,0,2,0,0,1.2307692307692308,670.7644892924521,262.62299756483645,1002.3794513211399,13,3414.098968342874,16,16038.071221138238,29200,0,11,20,93675.09359450165,187350.1871890033,BENIGN
148.162.17.99-192.168.1.6-35615-21-6,148.162.17.99,35615,192.168.1.6,21,6,07/07/2026 09:18:54,34686.3907774066,36,31,6398.550116497009,2500.9366835888472,266.60625485404205,71.09500129441122,177.73750323602803,121.01306533494423,24.202613066988846,80.67537688996282,256569.98611347724,1931.5932992267751,525.5513754152515,210.22055016610062,20811.83446644396,693.7278155481321,31217.751699665943,27749.112621925284,1,0,0,0,720,620,1037.8710264502074,893.7222727765676,24.202613066988846,266.60625485404205,132.8281611953113,48.53106317303261,0,1,1,21,67,0,0.8611111111111112,132.8281611953113,177.73750323602803,80.67537688996282,36,6398.550116497009,31,2500.9366835888472,65535,29200,34,20,3468.6390777406605,6937.278155481321,BruteForce
42.184.185.30-192.168.1.5-8789-10489-6,42.184.185.30,8789,192.168.1.5,10489,6,07/07/2026 09:18:54,353836.59183430235,68,27,37560.80123029184,11454.915894220663,828.54708596232,220.945889589952,552.36472397488,636.3842163455923,127.27684326911847,424.2561442303949,138526.42224031486,268.4855161743346,3764.2190620670463,1505.6876248268186,212301.9551005814,7076.731836686047,318452.9326508721,283069.2734674419,1,0,0,0,1360,540,192.17910631426054,76.30640986007404,127.27684326911847,828.54708596232,515.9549171001316,64.05428987224255,0,2,1,19,95,0,0.39705882352941174,515.9549171001316,552.36472397488,424.2561442303949,68,37560.80123029184,27,11454.915894220663,8192,8192,66,20,35383.65918343024,70767.31836686048,Infiltration
192.168.1.26-192.168.1.5-38982-443-6,192.168.1.26,38982,192.168.1.5,443,6,07/07/2026 09:18:54,12664.920345475475,18,21,4777.322058266146,8390.347836518664,398.11017152217886,106.16271240591436,265.4067810147859,599.3105597513331,119.86211195026661,399.5403731675554,1039696.2267108881,3079.3719136127606,333.2873775125125,133.31495100500499,7598.952207285285,253.2984069095095,11398.428310927928,10131.93627638038,1,0,0,0,360,420,1421.2485755135817,1658.1233380991787,106.16271240591436,599.3105597513331,337.6325614047387,67.06679607638475,1,1,0,4,38,0,1.1666666666666667,337.6325614047387,265.4067810147859,399.5403731675554,18,4777.322058266146,21,8390.347836518664,65535,0,16,20,1266.4920345475475,2532.984069095095,BENIGN
141.236.235.165-10.0.0.10-52263-345-6,141.236.235.165,52263,10.0.0.10,345,6,07/07/2026 09:18:55,303.83467865583975,2,0,10.069481819279238,0.0,7.552111364459428,2.0138963638558476,5.034740909639619,85.81160517580892,17.162321035161785,57.20773678387262,33141.31837690971,6582.527079686793,303.83467865583975,121.53387146233591,182.30080719350386,6.0766935731167955,273.4512107902558,243.06774292467182,0,0,0,0,40,0,6582.527079686793,0.0,2.0138963638558476,85.81160517580892,5.034740909639619,26.0864979371165,0,2,0,0,0,0,0.0,5.034740909639619,5.034740909639619,57.20773678387262,2,10.069481819279238,0,0.0,29200,29200,0,20,30.383467865583977,60.766935731167955,PortScan
192.168.1.64-52.230.29.40-40781-80-6,192.168.1.64,40781,52.230.29.40,80,6,07/07/2026 09:18:55,112887.59845066759,13,20,2686.2576166529393,16101.224543216966,309.952801921493,82.65408051239814,206.63520128099532,1207.5918407412723,241.51836814825447,805.0612271608483,166426.44912036217,292.3261762399982,3527.737451583362,1411.094980633345,67732.55907040054,2257.7519690133518,101598.83860560083,90310.07876053407,1,0,0,0,260,400,115.15879670060535,177.16737953939284,82.65408051239814,1207.5918407412723,569.317641208179,299.21301293992644,1,1,0,1,32,0,1.5384615384615385,569.317641208179,206.63520128099532,805.0612271608483,13,2686.2576166529393,20,16101.224543216966,8192,8192,11,20,11288.75984506676,22577.51969013352,BENIGN
192.168.1.34-141.236.235.165-42407-443-6,192.168.1.34,42407,141.236.235.165,443,6,07/07/2026 09:18:56,522607.26160995243,10,19,4153.088128991998,21385.63739611913,622.9632193487997,166.12352515967996,415.30881289919984,1688.3397944304577,337.6679588860915,1125.5598629536385,48867.91172100463,55.491000853417404,18664.5450574983,7465.81802299932,313564.35696597147,10452.14523219905,470346.5354489572,418085.809287962,1,0,0,0,200,380,19.13482788048876,36.35617297292864,166.12352515967996,1688.3397944304577,880.6457077624526,355.1255250272193,1,1,0,1,28,0,1.9,880.6457077624526,415.30881289919984,1125.5598629536385,10,4153.088128991998,19,21385.63739611913,8192,29200,8,20,52260.72616099525,104521.4523219905,BENIGN
114.30.219.60-192.168.1.6-41745-664-6,114.30.219.60,41745,192.168.1.6,664,6,07/07/2026 09:18:56,905.6529412974261,1,1,15.495456057171392,55.84102180293933,23.243184085757086,6.198182422868557,15.495456057171392,83.76153270440899,16.752306540881797,55.84102180293933,78768.00770714115,2208.3514653359675,905.6529412974261,362.26117651897044,543.3917647784556,18.11305882594852,815.0876471676835,724.5223530379409,0,0,0,0,20,20,1104.1757326679838,1104.1757326679838,6.198182422868557,83.76153270440899,35.66823893005536,20.17278287288397,0,1,1,0,0,0,1.0,35.66823893005536,15.495456057171392,55.84102180293933,1,15.495456057171392,1,55.84102180293933,29200,0,0,20,90.56529412974261,181.13058825948522,PortScan
